"Anatomical Structures, Cell Types and Biomarkers Table for Spleen v1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Marda Jorgensen; Andrea J. Radtke; Rebecca T. Beuschel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s),0000-0002-7250-3569; 0000-0003-4379-8967; 0000-0002-3882-457X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Elaine Jaffe; Stefania Pittaluga; Robert Seifert; Birte Steiniger; Clive Wasserfall; Ellen Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s),0000-0003-4632-0301; 0000-0001-7688-1439; 0000-0002-4404-8116; 0000-0002-3602-7331; 0000-0002-3522-8932; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"10.1111/imm.12469, 10.1186/s13059-019-1906-x, 10.1182/blood.V126.23.3594.3594, 10.1126/sciimmunol.aau6085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM772.KBNQ.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,5//6/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/3/NOTES,AS/4,AS/4/LABEL,AS/4/ID,AS/4/NOTES,AS/5,AS/5/LABEL,AS/5/ID,AS/5/NOTES,AS/6,AS/6/LABEL,AS/6/ID,CT/1,CT/1/LABEL,CT/1/ID,CT/1/NOTES,CT/2,CT/2/LABEL,CT/2/ID,CT/3,CT/3/LABEL,CT/3/ID,"Protein Biomarkers from Antibody Based Assays (IHC, FACS)",Transcriptomics,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/4,BGene/4/LABEL,BGene/4/ID,BGene/5,BGene/5/LABEL,BGene/5/ID,BGene/6,BGene/6/LABEL,BGene/6/ID,BGene/7,BGene/7/LABEL,BGene/7/ID,BGene/8,BGene/8/LABEL,BGene/8/ID,BGene/9,BGene/9/LABEL,BGene/9/ID,BGene/10,BGene/10/LABEL,BGene/10/ID,BProtein/1,BProtein/1/LABEL,BProtein/1/ID,BProtein/2,BProtein/2/LABEL,BProtein/2/ID,BProtein/3,BProtein/3/LABEL,BProtein/3/ID,BProtein/4,BProtein/4/LABEL,BProtein/4/ID,BProtein/5,BProtein/5/LABEL,BProtein/5/ID,BProtein/6,BProtein/6/LABEL,BProtein/6/ID,BProtein/7,BProtein/7/LABEL,BProtein/7/ID,BProtein/8,BProtein/8/LABEL,BProtein/8/ID,BProtein/9,BProtein/9/LABEL,BProtein/9/ID,BProtein/10,BProtein/10/LABEL,BProtein/10/ID,BProtein/11,BProtein/11/LABEL,BProtein/11/ID,FTU/1,FTU/1/Label,FTU/1/ID,REF/1,REF/1/DOI,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES,REF/3,REF/3/DOI,REF/3/NOTES,REF/4,REF/4/DOI,REF/4/NOTES
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Inner PALS,,,Added new term,,,,CD4+ T Cell,CD4-positive helper T cell,CL:0000492,,,,,,,,"CD3+, CD4+, CD8-","CD3E, CD4, CD8A (General T signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD3+,CD3E,HGNC:1674,CD4-,CD4,HGNC:1678,CD8a+,CD8A,HGNC:1706,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3E,HGNC:1674,CD4+,CD4,HGNC:1678,CD8-,CD8A,HGNC:1706,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Lewis SM, Williams A, Eisenbarth SC. Structure and function of the immune system in the spleen. Sci Immunol. 2019 Mar 1;4(33):eaau6085.",DOI: 10.1126/sciimmunol.aau6085,AS,,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Inner PALS,,,Added new term,,,,Naive CD8+ T Cell,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,,,,,,,,"CD3+, CD4-, CD8+, CD45RA+","CD3E, CD4, CD8A (General T signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD3+,CD3E,HGNC:1674,CD4-,CD4,HGNC:1678,CD8a+,CD8A,HGNC:1706,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3E,HGNC:1674,CD4-,CD4,HGNC:1678,CD8+,CD8A,HGNC:1706,CD45RA+,PTPRC,HGNC:9666,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Lewis SM, Williams A, Eisenbarth SC. Structure and function of the immune system in the spleen. Sci Immunol. 2019 Mar 1;4(33):eaau6085.",DOI: 10.1126/sciimmunol.aau6085,AS,,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Inner PALS,,,Added new term,,,,CD8+ T Cell,"effector CD8-positive, alpha-beta T cell",CL:0001050,,,,,,,,"CD3+, CD4-, CD8+","CD3E, CD4, CD8A (General T signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD3+,CD3E,HGNC:1674,CD4-,CD4,HGNC:1678,CD8a+,CD8A,HGNC:1706,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3E,HGNC:1674,CD4-,CD4,HGNC:1678,CD8+,CD8A,HGNC:1706,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Lewis SM, Williams A, Eisenbarth SC. Structure and function of the immune system in the spleen. Sci Immunol. 2019 Mar 1;4(33):eaau6085.",DOI: 10.1126/sciimmunol.aau6085,AS,,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Inner PALS,,,Added new term,,,,Cytotoxic T Cells,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,,,,,,,,"CD3+, CD8+","GNLY, GZMB, PRF1 (General T signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",GNLY+,GNLY,HGNC:4414,GZMB+,GZMB,HGNC:4709,PRF1+,PRF1,HGNC:9360,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3E,HGNC:1674,CD8+,CD8A,HGNC:1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Lewis SM, Williams A, Eisenbarth SC. Structure and function of the immune system in the spleen. Sci Immunol. 2019 Mar 1;4(33):eaau6085.",DOI: 10.1126/sciimmunol.aau6085,AS,,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Inner PALS,,,Added new term,,,,T Regulatory Cell,regulatory T cell,CL:0000815,,,,,,,,"CCR7+, CD3+, CD4+, CD25+, CD127-, CD45RA+, FOXP3+","FOXP3, IL2RA (Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",FOXP3+,FOXP3,HGNC:6106,IL2RA+,IL2RA,HGNC:6008,,,,,,,,,,,,,,,,,,,,,,,,,CCR7+,CCR7,HGNC:1608,CD3+,CD3E,HGNC:1674,CD4+,CD4,HGNC:1678,CD25+,IL2RA,HGNC:6008,CD45RA+,PTPRC,HGNC:9666,CD127-,IL7R,HGNC:6024,FOXP3+,FOXP3,HGNC:6106,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Sathaliyawala T, Kubota M, Yudanin N, Turner D, Camp P, Thome JJ, Bickham KL, Lerner H, Goldstein M, Sykes M, Kato T, Farber DL. Distribution and compartmentalization of human circulating and tissue-resident memory T cell subsets. Immunity. 2013 Jan 24;38(1):187-97.",DOI: 10.1016/j.immuni.2012.09.020,CT-B,"Santegoets, S.J.A.M., Dijkgraaf, E.M., Battaglia, A. et al. Monitoring regulatory T cells in clinical samples: consensus on an essential marker set and gating strategy for regulatory T cell analysis by flow cytometry.",DOI: 10.1007/s00262-015-1729-x,CT-B,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Inner PALS,,,Added new term,,,,Fibroblastic Reticular Cell (FRC),reticular cell of splenic cord,CL:1000489,,,,,,,,"CCL19+, CCL21+, CD90+, CD105+, CD141+, CD271+, MAdCAM-1+/-, Smooth Muscle Actin+/-","BST1, C3, CCL21a, CCL19, CD74, CLU, DCN, DSC2, ENPP2, IL7, IL33, PDPN (Predicted from mouse, Cheng et al., 2019, DOI: 10.1038/s41467-019-09728-3)",BST1+,BST1,HGNC:1118,C3+,C3,HGNC:1318,CCL19+,CCL19,HGNC:10617,CCL21+,CCL21,HGNC:10620,CD74+,CD74,HGNC:1697,CLU+,CLU,HGNC:2095,DCN+,DCN,HGNC:2705,DSC2+,DSC2,HGNC:3036,ENPP2+,ENPP2,HGNC:3357,IL7+,IL7,HGNC:6023,CCL19+,CCL19,HGNC:10617,CCL21+,CCL21,HGNC:2336,CD90+,THY1,HGNC:11801,CD105+,ENG,HGNC:3349,CD141+,THBD,HGNC:11784,CD271+,NGFR,HGNC:7809,MAd-CAM-1+/-,MADCAM1,HGNC:6765,Smooth Muscle Actin+/-,ACTA2,HGNC:130,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B","O’Malley, Dennis P., George, Tracy I., Orazi, Attilio, Abbondanzo, Susan L. “Chapter 1: General Immunology of Lymph Node and Spleen.” Benign and Reactive Conditions of the Lymph Node and Spleen, edited by Jason L. Hornick, American Registry of Pathology, 2009, pp. 1-14.",No DOI,AS-CT,,,,"Cheng, HW., Onder, L., Novkovic, M. et al. Origin and differentiation trajectories of fibroblastic reticular cells in the splenic white pulp. Nat Commun 10, 1739 (2019).",DOI: 10.1038/s41467-019-09728-3,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Inner PALS,,,Added new term,,,,Interdigitating Dendritic Cells,,,Added new term,,,,,,,"CD1a+/-, CD68+, S100+, Vimentin+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD1a+/-,CD1A,HGNC:1634,CD68+,CD68,HGNC:1693,S100+,S100B,HGNC:10500,Vimentin+,VIM,HGNC:12692,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Erich M. Gaertner, MD, Maria Tsokos, MD, Gregory A. Derringer, MD, Thomas S. Neuhauser, MD, Cletus Arciero, MD, Jo-Ann W. Andriko, MD, Interdigitating Dendritic Cell Sarcoma: A Report of Four Cases and Review of the Literature, American Journal of Clinical Pathology, Volume 115, Issue 4, April 2001, Pages 589–597.",DOI: 10.1309/M95G-7DQ2-TLQL-7Q11,,,,,,,,,,
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Inner PALS,,,Added new term,,,,Macrophages,splenic white pulp macrophage,CL:0000876,,,,,,,,"CD68+, CD163-","APOE, CD5L (General macrophage signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",APOE+,APOE,HGNC:613,CD5L+,CD5L,HGNC:1690,,,,,,,,,,,,,,,,,,,,,,,,,CD68+,CD68,HGNC:1693,CD163-,CD163,HGNC:1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Inner PALS,,,Added new term,Sympathetic nerves,Sympathetic nerve plexus,UBERON:0012373,Catecholaminergic Neuron,,,Added new term,,,,,,,"TH, VAChT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TH,TH,HGNC:11782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Lori A, Perrotta M, Lembo G, Carnevale D. The Spleen: A Hub Connecting Nervous and Immune Systems in Cardiovascular and Metabolic Diseases. Int J Mol Sci. 2017 Jun 7;18(6):1216.",DOI: 10.3390/ijms18061216,"AS, CT-B","Donald B. Hoover, Thomas Christopher Brown, Madeleine K. Miller, John B. Schweitzer and David L. Williams.Loss of Sympathetic Nerves in Spleens from Patients with End Stage Sepsis.Front. Immunol., 06 December 2017",DOI: 10.3389/fimmu.2017.01712,"AS-CT, CT-B",,,,,,
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Inner PALS,,,Added new term,,,,Lymphatic Endothelium Cell,endothelial cell of lymphatic vessel,CL:0002138,,,,,,,,"CD31+, D2-40H+, Lyve-1++, Podoplanin+, Prox-1++, vWF+/-, Ulex++",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD31+,PECAM1,HGNC:8823,D2-40H+,PDPN,HGNC:29602,Lyve-1++,LYVE1,HGNC:14687,Podoplanin+,PDPN,HGNC:29602,Prox-1++,PROX1,HGNC:9459,vWF+/-,VWF,HGNC:12726,Ulex++,UEA-1,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Pusztaszeri MP, Seelentag W, Bosman FT. Immunohistochemical Expression of Endothelial Markers CD31, CD34, von Willebrand Factor, and Fli-1 in Normal Human Tissues. Journal of Histochemistry & Cytochemistry. 2006;54(4):385-395.",DOI: 10.1369%2Fjhc.4A6514.2005,,"Garrafa E, Trainini L, Benetti A, Saba E, Fezzardi L, Lorusso B, Borghetti P, Bottio T, Ceri E, Portolani N, Bonardlli S, Giulini SM, Annibale G, Corradi A, Imberti L, Caruso A. Isolation, purification, and heterogeneity of human lymphatic endothelial cells from different tissues. Lymphology. 2005 Dec;38(4):159-66. PMID: 16515224.",No DOI,CT-B,,,,,,
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Inner PALS,,,Added new term,,,,Splenic Smooth Muscle Cell,,,Added new term,,,,,,,Smooth Muscle Actin+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smooth Muscle Actin+,ACTA2,HGNC:130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,,,,,,,
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Outer PALS,,,Added new term,,,,Naive CD4+ T Cell,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,,,,,,,,"CD3+, CD4+, CD8- , CD45RA+","CD3E, CD4, CD8A (General T signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD3+,CD3E,HGNC:1674,CD4-,CD4,HGNC:1678,CD8a+,CD8A,HGNC:1706,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3E,HGNC:1674,CD4+,CD4,HGNC:1678,CD8-,CD8A,HGNC:1706,CD45RA+,PTPRC,HGNC:9666,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Lewis SM, Williams A, Eisenbarth SC. Structure and function of the immune system in the spleen. Sci Immunol. 2019 Mar 1;4(33):eaau6085.",DOI: 10.1126/sciimmunol.aau6085,AS,,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Outer PALS,,,Added new term,,,,CD4+ T Cell,CD4-positive helper T cell,CL:0000492,,,,,,,,"CD3+, CD4+, CD8-","CD3E, CD4, CD8A (General T signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD3+,CD3E,HGNC:1674,CD4-,CD4,HGNC:1678,CD8a+,CD8A,HGNC:1706,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3E,HGNC:1674,CD4+,CD4,HGNC:1678,CD8-,CD8A,HGNC:1706,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Lewis SM, Williams A, Eisenbarth SC. Structure and function of the immune system in the spleen. Sci Immunol. 2019 Mar 1;4(33):eaau6085.",DOI: 10.1126/sciimmunol.aau6085,AS,,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Outer PALS,,,Added new term,,,,Naive CD8+ T Cell,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,,,,,,,,"CD3+, CD4-, CD8+, CD45RA+","CD3E, CD4, CD8A (General T signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD3+,CD3E,HGNC:1674,CD4-,CD4,HGNC:1678,CD8a+,CD8A,HGNC:1706,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3E,HGNC:1674,CD4-,CD4,HGNC:1678,CD8+,CD8A,HGNC:1706,CD45RA+,PTPRC,HGNC:9666,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Lewis SM, Williams A, Eisenbarth SC. Structure and function of the immune system in the spleen. Sci Immunol. 2019 Mar 1;4(33):eaau6085.",DOI: 10.1126/sciimmunol.aau6085,AS,,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Outer PALS,,,Added new term,,,,CD8+ T Cell,"effector CD8-positive, alpha-beta T cell",CL:0001050,,,,,,,,"CD3+, CD4-, CD8+","CD3E, CD4, CD8A (General T signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD3+,CD3E,HGNC:1674,CD4-,CD4,HGNC:1678,CD8a+,CD8A,HGNC:1706,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3E,HGNC:1674,CD4-,CD4,HGNC:1678,CD8+,CD8A,HGNC:1706,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Lewis SM, Williams A, Eisenbarth SC. Structure and function of the immune system in the spleen. Sci Immunol. 2019 Mar 1;4(33):eaau6085.",DOI: 10.1126/sciimmunol.aau6085,AS,,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Outer PALS,,,Added new term,,,,Cytotoxic T Cells,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,,,,,,,,"CD3+, CD8+","GNLY, GZMB, PRF1 (General T signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",GNLY+,GNLY,HGNC:4414,GZMB+,GZMB,HGNC:4709,PRF1+,PRF1,HGNC:9360,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3E,HGNC:1674,CD8+,CD8A,HGNC:1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Lewis SM, Williams A, Eisenbarth SC. Structure and function of the immune system in the spleen. Sci Immunol. 2019 Mar 1;4(33):eaau6085.",DOI: 10.1126/sciimmunol.aau6085,AS,,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
