"Anatomical Structures, Cell Types and Biomarkers Table for Large Intestine v1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Teri A. Longacre; John Hickey; Yiing Lin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-0935-7300; 0000-0001-5675-3974; 0000-0002-0317-7608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Aaron Horning; Mark Arends; Ellen Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0003-3247-0798; 0000-0002-6826-8770; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,DOI: 10.1007/978-1-4939-0897-4_3; DOI: 10.1111/j.1440-1827.1989.tb02421.x; DOI: 10.1016/j.immuni.2020.02.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM494.RRLD.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,5/6/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/4/NOTES,CT/1,CT/1/LABEL,CT/1/ID,CT/1/NOTES,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/4,BGene/4/LABEL,BGene/4/ID,BGene/5,BGene/5/LABEL,BGene/5/ID,BGene/6,BGene/6/LABEL,BGene/6/ID,BProtein/1,BProtein/1/LABEL,BProtein/1/ID,BProtein/2,BProtein/2/LABEL,BProtein/2/ID,BProtein/3,BProtein/3/LABEL,BProtein/3/ID,BProtein/4,BProtein/4/LABEL,BProtein/4/ID,BProtein/5,BProtein/5/LABEL,BProtein/5/ID,BProtein/6,BProtein/6/LABEL,BProtein/6/ID,FTU/1,FTU/1/LABEL,FTU/1/ID,REF/1,REF/1/DOI,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES,REF/3,REF/3/DOI
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,mucosa,cecum mucosa,UBERON:0000314,gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF),gut-associated lymphoid tissue,UBERON:0001962,,ILF lymphatic endothelium,endothelial cell of lymphatic vessel,CL:0002138,,LYVE-1,,HGNC:14687,,,,,,,,,,,,,,,,LYVE-1,,HGNC:14687,,,,,,,,,,,,,,,,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,mucosa,cecum mucosa,UBERON:0000314,gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF),gut-associated lymphoid tissue,UBERON:0001962,,ILV high endothelial venule endothelium,,CL:0002652,,MADCAM1,,HGNC:6765,,,,,,,,,,,,,,,,MADCAM1,,HGNC:6765,,,,,,,,,,,,,,,,,,,PMID: 32160523 PMCID: PMC7155934,DOI: 10.1016/j.immuni.2020.02.001,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,mucosa,cecum mucosa,UBERON:0000314,gut associated lymphoid tissue (GALT)/lamina propria,gut-associated lymphoid tissue,UBERON:0001962,,B cell,lymphocyte of large intestine lamina propria,CL:0009018,,CD21,,HGNC:2336,CD19,,HGNC:1633,CD20,,HGNC:7315,CD79a,,HGNC:1698,,,,,,,CD21,,HGNC:2336,CD19,,HGNC:1633,CD20,,HGNC:7315,CD79a,,HGNC:1698,,,,,,,,,,PMID: 32160523 PMCID: PMC7155934,DOI: 10.1016/j.immuni.2020.02.001,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,mucosa,cecum mucosa,UBERON:0000314,gut associated lymphoid tissue (GALT)/lamina propria,gut-associated lymphoid tissue,UBERON:0001962,,plasma cell,,CL:0000786,,CD138,,HGNC:10658,,,,,,,,,,,,,,,,CD138,,HGNC:10658,,,,,,,,,,,,,,,,,,,PMID: 32160523 PMCID: PMC7155934,DOI: 10.1016/j.immuni.2020.02.001,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,mucosa,cecum mucosa,UBERON:0000314,gut associated lymphoid tissue (GALT)/lamina propria,gut-associated lymphoid tissue,UBERON:0001962,,CD4+ T cell,lymphocyte of large intestine lamina propria,CL:0009018,,CD3,,HGNC:1676,CD7,,HGNC:1695,CD2,,HGNC:1639,CD5,,HGNC:1685,CD3-TCR,,HGNC:1673,CD4,,HGNC:1678,CD3,,HGNC:1676,CD7,,HGNC:1695,CD2,,HGNC:1639,CD5,,HGNC:1685,TCR alpha/beta,,HGNC:1673,CD4,,HGNC:1678,,,,PMID: 32160523 PMCID: PMC7155934,DOI: 10.1016/j.immuni.2020.02.001,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,mucosa,cecum mucosa,UBERON:0000314,gut associated lymphoid tissue (GALT)/lamina propria,gut-associated lymphoid tissue,UBERON:0001962,,regulatory CD4+ T cell,lymphocyte of large intestine lamina propria,CL:0009018,,CD4,,HGNC:1678,FOXP3,,HGNC:6106,CD25,,HGNC:6008,,,,,,,,,,CD4,,HGNC:1678,FOXP3,,HGNC:6106,CD25,,HGNC:6008,,,,,,,,,,,,,PMID: 32160523 PMCID: PMC7155934,DOI: 10.1016/j.immuni.2020.02.001,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,mucosa,cecum mucosa,UBERON:0000314,gut associated lymphoid tissue (GALT)/lamina propria,gut-associated lymphoid tissue,UBERON:0001962,,CD8+ T cell,lymphocyte of large intestine lamina propria,CL:0009018,,CD3,,HGNC:1676,CD7,,HGNC:1695,CD2,,HGNC:1639,CD5,,HGNC:1685,CD3-TCR,,HGNC:1673,CD8,,HGNC:1706,CD3,,HGNC:1676,CD7,,HGNC:1695,CD2,,HGNC:1639,CD5,,HGNC:1685,TCR alpha/beta,,HGNC:1673,CD8,,HGNC:1706,,,,PMID: 32160523 PMCID: PMC7155934,DOI: 10.1016/j.immuni.2020.02.001,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,mucosa,cecum mucosa,UBERON:0000314,gut associated lymphoid tissue (GALT)/lamina propria,gut-associated lymphoid tissue,UBERON:0001962,,macrophage,macrophage,CL:0000235,,HLA-DR,,HGNC:1697,CD163,,HGNC:1631,CD206,,HGNC:7228,CD11b,,HGNC:6149,CD68,,HGNC:1693,,,,HLA-DR,,HGNC:1697,CD163,,HGNC:1631,CD206,,HGNC:7228,CD11b,,HGNC:6149,CD68,,HGNC:1693,,,,,,,PMID: 32160523 PMCID: PMC7155934,DOI: 10.1016/j.immuni.2020.02.001,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,mucosa,cecum mucosa,UBERON:0000314,gut associated lymphoid tissue (GALT)/lamina propria,gut-associated lymphoid tissue,UBERON:0001962,,eosinophil,mature eosinophil,CL:0000041,,CD11b,,HGNC:6149,CD294,,HGNC:4502,,,,,,,,,,,,,CD11b,,HGNC:6149,CD294,,HGNC:4502,,,,,,,,,,,,,,,,PMID: 32160523 PMCID: PMC7155934,DOI: 10.1016/j.immuni.2020.02.001,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,mucosa,cecum mucosa,UBERON:0000314,gut associated lymphoid tissue (GALT)/lamina propria,gut-associated lymphoid tissue,UBERON:0001962,,mast cell,mast cell,CL:0000097,,CD117,,HGNC:6342,MCT,,HGNC:10922,,,,,,,,,,,,,CD117,,HGNC:6342,MCT,,HGNC:10922,,,,,,,,,,,,,,,,PMID: 32160523 PMCID: PMC7155934,DOI: 10.1016/j.immuni.2020.02.001,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,mucosa,cecum mucosa,UBERON:0000314,gut associated lymphoid tissue (GALT)/ lamina propria,gut-associated lymphoid tissue,UBERON:0001962,,neutrophil (normally intravascular only),,CL:0000096,,CD15,,HGNC:4015,CD16,,HGNC:3619,,,,,,,,,,,,,CD15,,HGNC:4015,CD16,,HGNC:3619,,,,,,,,,,,,,,,,PMID: 32160523 PMCID: PMC7155934,DOI: 10.1016/j.immuni.2020.02.001,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,mucosa,cecum mucosa,UBERON:0000314,gut associated lymphoid tissue (GALT) /lamina propria,gut-associated lymphoid tissue,UBERON:0001962,,NK cell,lymphocyte of large intestine lamina propria,CL:0009018,,CD56,,HGNC:7656,CD57,,HGNC:921,CD11c,,HGNC:6152,NKG2D,,HGNC:18788,,,,,,,CD56,,HGNC:7656,CD57,,HGNC:921,CD11c,,HGNC:6152,NKG2D,,HGNC:18788,,,,,,,,,,PMID: 32160523 PMCID: PMC7155934,DOI: 10.1016/j.immuni.2020.02.001,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,mucosa,cecum mucosa,UBERON:0000314,gut associated lymphoid tissue (GALT)/lamina propria,gut-associated lymphoid tissue,UBERON:0001962,,dendritic cell,dendritic cell,CL:0000451,,HLA-DR,,HGNC:1697,CD11c,,HGNC:6152,CD123,,HGNC:6012,,,,,,,,,,HLA-DR,,HGNC:1697,CD11c,,HGNC:6152,CD123,,HGNC:6012,,,,,,,,,,,,,PMID: 32160523 PMCID: PMC7155934,DOI: 10.1016/j.immuni.2020.02.001,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,mucosa,cecum mucosa,UBERON:0000314,gut associated lymphoid tissue (GALT)/lamina propria,gut-associated lymphoid tissue,UBERON:0001962,,innate lymphoid cell,lymphocyte of large intestine lamina propria,CL:0009018,,CD127,,HGNC:6024,CD117,,HGNC:6342,CD161,,HGNC:6373,,,,,,,,,,CD127,,HGNC:6024,CD117,,HGNC:6342,CD161,,HGNC:6373,,,,,,,,,,,,,PMID: 32160523 PMCID: PMC7155934,DOI: 10.1016/j.immuni.2020.02.001,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,muscularis mucosa,muscularis mucosae of colon,UBERON:0007178,,,,,fibroblast,fibroblast,CL:0000057,,Col6A1,,HGNC:2211,Col6A2,,HGNC:2212,,,,,,,,,,,,,Col6A1,,HGNC:2211,Col6A2,,HGNC:2212,,,,,,,,,,,,,,,,ISBN-13: 978-1496398949,No DOI,page 652,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,muscularis mucosa,muscularis mucosae of colon,UBERON:0007178,,,,,nerve,Schwann cell,CL:0002573,,PDL1,,HGNC:17635,CD56,,HGNC:7656,PGP9.5,,HGNC:12513,,,,,,,,,,PDL1,,HGNC:17635,CD56,,HGNC:7656,PGP9.5,,HGNC:12513,,,,,,,,,,,,,ISBN-13: 978-1496398949,No DOI,page 652,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,muscularis mucosa,muscularis mucosae of colon,UBERON:0007178,,,,,capillary endothelium,capillary endothelial cell,CL:0002144,,CD31,PECAM1,HGNC:8823,CD34,,HGNC:1662,CD36,,HGNC:1663,,,,,,,,,,CD31,PECAM1,HGNC:8823,CD34,,HGNC:1662,CD36,,HGNC:1663,,,,,,,,,,,,,ISBN-13: 978-1496398949,No DOI,page 652,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,muscularis mucosa,muscularis mucosae of colon,UBERON:0007178,,,,,lymphatic endothelium,endothelial cell of lymphatic vessel,CL:0002138,,CD31,PECAM1,HGNC:8823,podoplanin,,HGNC:29602,,,,,,,,,,,,,CD31,PECAM1,HGNC:8823,podoplanin,,HGNC:29602,,,,,,,,,,,,,,,,ISBN-13: 978-1496398949,No DOI,page 652,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,muscularis mucosa,muscularis mucosae of colon,UBERON:0007178,,,,,pericyte,pericyte cell,CL:0000669,,PDGFRB,,HGNC:8804,,,,,,,,,,,,,,,,PDGFRB,,HGNC:8804,,,,,,,,,,,,,,,,,,,ISBN-13: 978-1496398949,No DOI,page 652,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,,,,,adipocyte,fat cell,CL:0000136,,S100,,HGNC:1050,,,,,,,,,,,,,,,,S100,,HGNC:1050,,,,,,,,,,,,,,,,,,,ISBN-13: 978-1496398949,No DOI,pages 652-653,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,,,,,fibroblast,fibroblast,CL:0000057,,Col6A1,,HGNC:2211,Col6A2,,HGNC:2212,,,,,,,,,,,,,Col6A1,,HGNC:2211,Col6A2,,HGNC:2212,,,,,,,,,,,,,,,,ISBN-13: 978-1496398949,No DOI,pages 652-653,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,,,,,nerve,Schwann cell,CL:0002573,,S100,,HGNC:1050,SOX10,,HGNC:1119,PGP9.5,,HGNC:12513,,,,,,,,,,S100,,HGNC:1050,SOX10,,HGNC:1119,PGP9.5,,HGNC:12513,,,,,,,,,,,,,ISBN-13: 978-1496398949,No DOI,pages 652-653,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,,,,,arteriole endothelium,endothelial cell of arteriole,CL:1000412,,CD31,PECAM1,HGNC:8823,CD34,,HGNC:1662,CD36,,HGNC:1663,,,,,,,,,,CD31,PECAM1,HGNC:8823,CD34,,HGNC:1662,CD36,,HGNC:1663,,,,,,,,,,,,,ISBN-13: 978-1496398949,No DOI,pages 652-653,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,,,,,venule endothelium,endothelial cell of venule,CL:1000414,,CD31,PECAM1,HGNC:8823,CD34,,HGNC:1662,CD36,,HGNC:1663,,,,,,,,,,CD31,PECAM1,HGNC:8823,CD34,,HGNC:1662,CD36,,HGNC:1663,,,,,,,,,,,,,ISBN-13: 978-1496398949,No DOI,pages 652-653,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,,,,,lymphatic endothelium,endothelial cell of lymphatic vessel,CL:0002138,,CD31,PECAM1,HGNC:8823,podoplanin,,HGNC:29602,,,,,,,,,,,,,CD31,PECAM1,HGNC:8823,podoplanin,,HGNC:29602,,,,,,,,,,,,,,,,ISBN-13: 978-1496398949,No DOI,pages 652-653,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,,,,,pericyte,pericyte cell,CL:0000669,,PDGFRB,,HGNC:8804,,,,,,,,,,,,,,,,PDGFRB,,HGNC:8804,,,,,,,,,,,,,,,,,,,ISBN-13: 978-1496398949,No DOI,pages 652-653,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF),gut-associated lymphoid tissue,UBERON:0001962,,CD4+ T cell,lymphocyte of large intestine lamina propria,CL:0009018,,CD3,,HGNC:1676,CD7,,HGNC:1695,CD2,,HGNC:1639,CD5,,HGNC:1685,,,,CD4,,HGNC:1678,CD3,,HGNC:1676,CD7,,HGNC:1695,CD2,,HGNC:1639,CD5,,HGNC:1685,,,,CD4,,HGNC:1678,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF),gut-associated lymphoid tissue,UBERON:0001962,,regulatory CD4+ T cell,lymphocyte of large intestine lamina propria,CL:0009018,,CD4,,HGNC:1678,FOXP3,,HGNC:6106,CD25,,HGNC:6008,,,,,,,,,,CD4,,HGNC:1678,FOXP3,,HGNC:6106,CD25,,HGNC:6008,,,,,,,,,,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF),gut-associated lymphoid tissue,UBERON:0001962,,CD8+ T cell,lymphocyte of large intestine lamina propria,CL:0009018,,CD3,,HGNC:1676,CD7,,HGNC:1695,CD2,,HGNC:1639,CD5,,HGNC:1685,CD3-TCR,,HGNC:1673,CD8,,HGNC:1706,CD3,,HGNC:1676,CD7,,HGNC:1695,CD2,,HGNC:1639,CD5,,HGNC:1685,TCR alpha/beta,,HGNC:1673,CD8,,HGNC:1706,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF),gut-associated lymphoid tissue,UBERON:0001962,,macrophage,macrophage,CL:0000235,,HLA-DR,,HGNC:1697,CD163,,HGNC:1631,CD206,,HGNC:7228,CD11b,,HGNC:6149,CD68,,HGNC:1693,,,,HLA-DR,,HGNC:1697,CD163,,HGNC:1631,CD206,,HGNC:7228,CD11b,,HGNC:6149,CD68,,HGNC:1693,,,,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF),gut-associated lymphoid tissue,UBERON:0001962,,NK cell,lymphocyte of large intestine lamina propria,CL:0009018,,CD56,,HGNC:7656,CD57,,HGNC:921,CD11c,,HGNC:6152,NKG2D,,HGNC:18788,,,,,,,CD56,,HGNC:7656,CD57,,HGNC:921,CD11c,,HGNC:6152,NKG2D,,HGNC:18788,,,,,,,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF),gut-associated lymphoid tissue,UBERON:0001962,,dendritic cell,dendritic cell,CL:0000451,,HLA-DR,,HGNC:1697,CD11c,,HGNC:6152,CD123,,HGNC:6012,,,,,,,,,,HLA-DR,,HGNC:1697,CD11c,,HGNC:6152,CD123,,HGNC:6012,,,,,,,,,,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF),gut-associated lymphoid tissue,UBERON:0001962,,ILF lymphatic endothelium,endothelial cell of lymphatic vessel,CL:0002138,,LYVE-1,,HGNC:14687,,,,,,,,,,,,,,,,LYVE-1,,HGNC:14687,,,,,,,,,,,,,,,,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF),gut-associated lymphoid tissue,UBERON:0001962,,ILV high endothelial venule endothelium,,CL:0002652,,MADCAM1,,HGNC:6765,,,,,,,,,,,,,,,,MADCAM1,,HGNC:6765,,,,,,,,,,,,,,,,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF),gut-associated lymphoid tissue,UBERON:0001962,,pericyte,pericyte cell,CL:0000669,,PDGFRB,,HGNC:8804,,,,,,,,,,,,,,,,PDGFRB,,HGNC:8804,,,,,,,,,,,,,,,,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF),gut-associated lymphoid tissue,UBERON:0001962,,M cell,M cell of gut,CL:0000682,,,,,,,,,,,,,,,,,,,,sialyl lewis a antigen,,,,,,,,,,,,,,,,,,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF),gut-associated lymphoid tissue,UBERON:0001962,,B cell,lymphocyte of large intestine lamina propria,CL:0009018,,CD21,,HGNC:2336,CD19,,HGNC:1633,CD20,,HGNC:7315,CD79a,,HGNC:1698,,,,,,,CD21,,HGNC:2336,CD19,,HGNC:1633,CD20,,HGNC:7315,CD79a,,HGNC:1698,,,,,,,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,submucosal plexus of Meissner,submucous nerve plexus,UBERON:0005304,,nerve,Schwann cell,CL:0002573,,S100,,HGNC:1050,SOX10,,HGNC:1119,PGP9.5,,HGNC:12513,,,,,,,,,,S100,,HGNC:1050,SOX10,,HGNC:1119,PGP9.5,,HGNC:12513,,,,,,,,,,,,,PMID: 2621148 PMCID: PMC1256735,No DOI,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,submucosal plexus of Meissner,submucosal plexus of Meissner,UBERON:0005304,,ganglion,,,,peripherin,,HGNC:9461,MAP-2,,HGNC:6839,,,,,,,,,,,,,peripherin,,HGNC:9461,MAP-2,,HGNC:6839,,,,,,,,,,,,,,,,PMID: 2621148 PMCID: PMC1256735,No DOI,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,intermediate layer,intermediate layer,UBERON:0005304,,nerve,Schwann cell,CL:0002573,,S100,,HGNC:1050,SOX10,,HGNC:1119,PGP9.5,,HGNC:12513,,,,,,,,,,S100,,HGNC:1050,SOX10,,HGNC:1119,PGP9.5,,HGNC:12513,,,,,,,,,,,,,PMID: 2621148 PMCID: PMC1256735,No DOI,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,intermediate layer,intermediate layer,UBERON:0005304,,ganglion,,,,peripherin,,HGNC:9461,MAP-2,,HGNC:6839,,,,,,,,,,,,,peripherin,,HGNC:9461,MAP-2,,HGNC:6839,,,,,,,,,,,,,,,,PMID: 2621148 PMCID: PMC1256735,No DOI,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,submucosal plexus of Henle,submucous nerve plexus,UBERON:0005304,,nerve,Schwann cell,CL:0002573,,S100,,HGNC:1050,SOX10,,HGNC:1119,PGP9.5,,HGNC:12513,,,,,,,,,,S100,,HGNC:1050,SOX10,,HGNC:1119,PGP9.5,,HGNC:12513,,,,,,,,,,,,,PMID: 2621148 PMCID: PMC1256735,No DOI,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,submucosal plexus of Henle,submucous nerve plexus,UBERON:0005304,,ganglion,,,,peripherin,,HGNC:9461,MAP-2,,HGNC:6839,,,,,,,,,,,,,peripherin,,HGNC:9461,MAP-2,,HGNC:6839,,,,,,,,,,,,,,,,PMID: 2621148 PMCID: PMC1256735,No DOI,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,submucosa,submucosa of cecum,UBERON:0004927,submucosa,submucosa,UBERON:0003331,,interstitial cell of Cajal,pericyte cell,CL:0000669,,CD117,,HGNC:6342,CD34,,HGNC:1662,,,,,,,,,,,,,CD117,,HGNC:6342,CD34,,HGNC:1662,,,,,,,,,,,,,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,PMID: 22421617 PMCID: PMC3362097,DOI: 10.1152/ajpgi.00432.2011,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,muscularis propria,muscle layer of colon,UBERON:0012489,circular muscle layer,circular muscle layer,UBERON:0012398,,muscle,smooth muscle cell of large intestine,CL:1000279,,aSMA,,HGNC:130,smoothelin,,HGNC:11126,,,,,,,,,,,,,aSMA,,HGNC:130,smoothelin,,HGNC:11126,,,,,,,,,,,,,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,muscularis propria,muscle layer of colon,UBERON:0012489,circular muscle layer,circular muscle layer,UBERON:0012398,,fibroblast,fibroblast,CL:0000057,,Col6A1,,HGNC:2211,Col6A2,,HGNC:2212,,,,,,,,,,,,,Col6A1,,HGNC:2211,Col6A2,,HGNC:2212,,,,,,,,,,,,,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,muscularis propria,muscle layer of colon,UBERON:0012489,circular muscle layer,circular muscle layer,UBERON:0012398,,nerve,Schwann cell,CL:0002573,,S100,,HGNC:1050,SOX10,,HGNC:1119,PGP9.5,,HGNC:12513,,,,,,,,,,S100,,HGNC:1050,SOX10,,HGNC:1119,PGP9.5,,HGNC:12513,,,,,,,,,,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,,,,,
large intestine,large intestine,UBERON:0000059,cecum,cecum,UBERON:0001153,muscularis propria,muscle layer of colon,UBERON:0012489,circular muscle layer,circular muscle layer,UBERON:0012398,,arteriole endothelium,endothelial cell of arteriole,CL:1000412,,CD31,PECAM1,HGNC:8823,CD34,,HGNC:1662,CD36,,HGNC:1663,,,,,,,,,,CD31,PECAM1,HGNC:8823,CD34,,HGNC:1662,CD36,,HGNC:1663,,,,,,,,,,,,,PMID: 24997029,DOI: 10.1007/978-1-4939-0897-4_3,,,,,,
