"Anatomical Structures, Cell Types and Biomarkers Table for Brain v1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Jeremy A. Miller; Raymond Sanchez; Richard Scheuermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0003-4549-588X; 0000-0001-9141-090X; 0000-0003-1355-892X ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Ed Lein; David Osumi-Sutherland; Ellen M. Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0001-9012-6552; 0000-0002-7073-9172; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"DOI: 10.1002/cne.24080, DOI: 10.1038/s41586-021-03465-8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM527.JQCW.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,5/6/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,AS/6,AS/6/LABEL,AS/6/ID,AS/7,AS/7/LABEL,AS/7/ID,CT/1,CT/1/LABEL,CT/1/ID,CT/1/NOTES,All Gene Biomarkers,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/4,BGene/4/LABEL,BGene/4/ID,BGene/5,BGene/5/LABEL,BGene/5/ID,BGene/6,BGene/6/LABEL,BGene/6/ID,FTU/1,FTU/1/LABEL,FTU/1/ID,REF/1,REF/1/DOI,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,paraterminal gyrus,paraterminal gyrus,UBERON:0002603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,parahippocampal gyrus,parahippocampal gyrus,UBERON:0002973,anterior parahippocampal gyrus,anterior parahippocampal gyrus,UBERON:0022383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,parahippocampal gyrus,parahippocampal gyrus,UBERON:0002973,posterior parahippocampal gyrus,posterior parahippocampal gyrus,UBERON:0002657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,parahippocampal gyrus,parahippocampal gyrus,UBERON:0002973,uncus of parahippocampal gyrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,hippocampal gyrus (formation),,,head of hippocampus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,hippocampal gyrus (formation),,,body of hippocampus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,hippocampal gyrus (formation),,,subicular complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,prepiriform region,prepyriform area,UBERON:0002590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,Olfactory bulb,olfactory bulb,UBERON:0002264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,anterior amygdalar area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,anterior cortical nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,posterior cortical nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,medial nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,lateral nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,basolateral nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,basomedial nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,central nuclear group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,amygdalohippocampal area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,amygdaloid complex,,,bed nucleus of stria terminalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,basal nuclei (basal ganglia),collection of basal ganglia,UBERON:0010011,caudate nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,basal nuclei (basal ganglia),collection of basal ganglia,UBERON:0010011,putamen,putamen,UBERON:0001874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,basal nuclei (basal ganglia),collection of basal ganglia,UBERON:0010011,mucleus accumbens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,basal nuclei (basal ganglia),collection of basal ganglia,UBERON:0010011,"globus pallidus, internal",medial globus pallidus,UBERON:0002477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,basal nuclei (basal ganglia),collection of basal ganglia,UBERON:0010011,"globus pallidus, external",lateral globus pallidus,UBERON:0002476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,claustrum,claustrum of brain,UBERON:0002023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,basal forebrain,basal forebrain,UBERON:0002743,septal nuclei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,basal forebrain,basal forebrain,UBERON:0002743,substantia Innominata,substantia innominata,UBERON:0003017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,dorsal thalamus,UBERON:0004703,anterior nuclear complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,dorsal thalamus,UBERON:0004703,mediodorsal nucleus of thalamus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,dorsal thalamus,UBERON:0004703,reunions nucleus of thalamus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,dorsal thalamus,UBERON:0004703,lateral posterior nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,dorsal thalamus,UBERON:0004703,pulvinar of thalamus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,dorsal thalamus,UBERON:0004703,ventral anterior nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,dorsal thalamus,UBERON:0004703,ventral lateral nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,dorsal thalamus,UBERON:0004703,ventral posterior medial nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,dorsal thalamus,UBERON:0004703,ventral posterior lateral nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,dorsal thalamus,UBERON:0004703,lateral geniculate nuclei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,dorsal thalamus,UBERON:0004703,medial geniculate nuclei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,dorsal thalamus,UBERON:0004703,parafascicular nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,dorsal thalamus,UBERON:0004703,centromedian nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,dorsal thalamus,dorsal thalamus,UBERON:0004703,midline nuclear complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,ventral thalamus,ventral thalamus,UBERON:0001900,zona Incerta,zona incerta,UBERON:0001907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,epithalamus,epithalamus,UBERON:0001899,habenular nuclei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,epithalamus,epithalamus,UBERON:0001899,paraventricular nucleus of thalamus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,epithalamus,epithalamus,UBERON:0001899,pineal body,pineal body,UBERON:0001905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,reticular formation of thalamus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,thalamus,,,subthalamic nucleus (subthalamus),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,hypothalamus,UBERON:0001898,preoptic region,medial preoptic region,UBERON:0007769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,hypothalamus,UBERON:0001898,supraoptic region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,hypothalamus,UBERON:0001898,tuberal region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,hypothalamus,hypothalamus,UBERON:0001898,mammillary region,,,mammillary nucleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,white matter of forebrain,white matter of forebrain,UBERON:0019261,anterior commissure,anterior commissure,UBERON:0000935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,white matter of forebrain,white matter of forebrain,UBERON:0019261,corpus callosum (midline portion),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,white matter of forebrain,white matter of forebrain,UBERON:0019261,fornix,fornix of brain,UBERON:0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,white matter of forebrain,white matter of forebrain,UBERON:0019261,internal capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,white matter of forebrain,white matter of forebrain,UBERON:0019261,mammillothalamic tract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,white matter of forebrain,white matter of forebrain,UBERON:0019261,olfactory tract,olfactory tract,UBERON:0002265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,white matter of forebrain,white matter of forebrain,UBERON:0019261,optic radiation,optic radiation,UBERON:0022264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,white matter of forebrain,white matter of forebrain,UBERON:0019261,optic tract,optic tract,UBERON:0001908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,ventricle of forebrain,,,lateral ventricles,telencephalic ventricle,UBERON:0002285,anterior horn of lateral ventricle,anterior horn of lateral ventricle,UBERON:0002651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,ventricle of forebrain,,,lateral ventricles,telencephalic ventricle,UBERON:0002285,body of lateral ventricle,body of lateral ventricle,UBERON:0002655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,ventricle of forebrain,,,lateral ventricles,telencephalic ventricle,UBERON:0002285,atrium of lateral ventricle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,ventricle of forebrain,,,lateral ventricles,telencephalic ventricle,UBERON:0002285,posterior horn of lateral ventricle,posterior horn lateral ventricle,UBERON:0004672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,ventricle of forebrain,,,lateral ventricles,telencephalic ventricle,UBERON:0002285,inferior horn of lateral ventricle,inferior horn of the lateral ventricle,UBERON:0006091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,ventricle of forebrain,,,third ventricle,third ventricle,UBERON:0002286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,midbrain (mesencephalon),midbrain,UBERON:0001891,gray matter of midbrain,gray matter of midbrain,UBERON:0019267,Pretectal region,Pretectal region,UBERON:0001944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,midbrain (mesencephalon),midbrain,UBERON:0001891,gray matter of midbrain,gray matter of midbrain,UBERON:0019267,midbrain tegmentum,midbrain tegmentum,UBERON:0001943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,midbrain (mesencephalon),midbrain,UBERON:0001891,gray matter of midbrain,gray matter of midbrain,UBERON:0019267,periaqueductal gray substance,central gray substance of midbrain,UBERON:0003040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,midbrain (mesencephalon),midbrain,UBERON:0001891,gray matter of midbrain,gray matter of midbrain,UBERON:0019267,red nucleus,red nucleus,UBERON:0001947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,midbrain (mesencephalon),midbrain,UBERON:0001891,gray matter of midbrain,gray matter of midbrain,UBERON:0019267,substantia nigra,substantia nigra,UBERON:0002038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,midbrain (mesencephalon),midbrain,UBERON:0001891,gray matter of midbrain,gray matter of midbrain,UBERON:0019267,superior colliculus,superior colliculus,UBERON:0001945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,midbrain (mesencephalon),midbrain,UBERON:0001891,gray matter of midbrain,gray matter of midbrain,UBERON:0019267,inferior colliculus,inferior colliculus,UBERON:0001946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,midbrain (mesencephalon),midbrain,UBERON:0001891,white matter of midbrain,white matter of midbrain,UBERON:0016554,cerebral peduncle,cerebral peduncle,UBERON:0002623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,midbrain (mesencephalon),midbrain,UBERON:0001891,ventricle of midbrain (cerebral aqueduct),midbrain cerebral aqueduct,UBERON:0002289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,cerebellum,cerebellum,UBERON:0002037,cerebellar cortex,cerebellar cortex,UBERON:0002129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,cerebellum,cerebellum,UBERON:0002037,paravermis of cerebellum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,cerebellum,cerebellum,UBERON:0002037,lateral hemisphere of cerebellum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,cerebellum,cerebellum,UBERON:0002037,cerebellar vermis,cerebellar vermis,UBERON:0004720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,cerebellum,cerebellum,UBERON:0002037,cerebellar deep nuclei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,pons,pons,UBERON:0000988,pontine tegmentum,pontine tegmentum,UBERON:0003023,vestibular nuclei,vestibular nucleus,UBERON:0007228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,pons,pons,UBERON:0000988,pontine tegmentum,pontine tegmentum,UBERON:0003023,parabrachial nuclei,parabrachial nucleus,UBERON:0007634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,pons,pons,UBERON:0000988,basilar part of pons (Pontine nuclei),pontine nuclear group,UBERON:0002151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,medulla oblongata,medulla oblongata,UBERON:0001896,tegmentum of the medulla,tegmentum,UBERON:0024151,spinal trigeminal nucleus,spinal nucleus of trigeminal nerve,UBERON:0001717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,gray matter of hindbrain,gray matter of hindbrain,UBERON:0019263,medulla oblongata,medulla oblongata,UBERON:0001896,tegmentum of the medulla,tegmentum,UBERON:0024151,inferior olive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,hindbrain (rhombencephalon),hindbrain,UBERON:0002028,white matter of hindbrain,white matter of hindbrain,UBERON:0019258,pyramidal tract,corticospinal tract,UBERON:0002707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
